Date,Year,Quarter,Return type group,Return type,Return destination,Return destination region,Number of returns
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Ethiopia,Africa Sub-Saharan,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Finland,EU 14,10
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,France,EU 14,2573
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,"Gambia, The",Africa Sub-Saharan,6
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Georgia,Europe Other,9
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Germany,EU 14,125
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Ghana,Africa Sub-Saharan,78
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Gibraltar (British),Other,3
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Greece,EU 14,8
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Grenada,America Central and South,19
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Guatemala,America Central and South,6
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Guyana,America Central and South,7
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Haiti,America Central and South,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Honduras,America Central and South,4
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Hong Kong,Asia East,104
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Hungary,EU 8,5
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,India,Asia South,92
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Indonesia,Asia South East,4
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Iran,Middle East,12
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Ireland,EU 14,46
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Israel,Middle East,45
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Italy,EU 14,203
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Ivory Coast,Africa Sub-Saharan,2
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Jamaica,America Central and South,91
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Japan,Asia East,26
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Jordan,Middle East,3
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Kazakhstan,Asia Central,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Kenya,Africa Sub-Saharan,16
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Korea (South),Asia East,36
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Latvia,EU 8,9
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Lebanon,Middle East,7
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Lesotho,Africa Sub-Saharan,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Libya,Africa North,4
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Lithuania,EU 8,4
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Luxembourg,EU 14,3
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Macau,Asia East,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Malawi,Africa Sub-Saharan,67
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Malaysia,Asia South East,274
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Mali,Africa Sub-Saharan,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Malta,EU Other,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Mauritius,Africa Sub-Saharan,93
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Mexico,America Central and South,26
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Mongolia,Asia East,2
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Morocco,Africa North,4
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Mozambique,Africa Sub-Saharan,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Namibia,Africa Sub-Saharan,15
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Netherlands,EU 14,122
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,New Zealand,Oceania,24
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Nicaragua,America Central and South,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Niger,Africa Sub-Saharan,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Nigeria,Africa Sub-Saharan,304
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Norway,Europe Other,15
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Other and unknown,Other,98
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Pakistan,Asia South,91
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Panama,America Central and South,3
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Paraguay,America Central and South,6
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Peru,America Central and South,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Philippines,Asia South East,40
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Poland,EU 8,9
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Portugal,EU 14,84
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Qatar,Middle East,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Romania,EU 2,40
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Russia,Europe Other,21
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Saudi Arabia,Middle East,9
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Serbia and Montenegro,Europe Other,5
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Seychelles,Africa Sub-Saharan,12
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Sierra Leone,Africa Sub-Saharan,6
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Singapore,Asia South East,45
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Slovakia,EU 8,3
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Slovenia,EU 8,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,South Africa,Africa Sub-Saharan,352
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Spain,EU 14,264
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Sri Lanka,Asia South,13
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,St. Kitts and Nevis,America Central and South,3
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,St. Lucia,America Central and South,30
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,St. Vincent and the Grenadines,America Central and South,13
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Sudan,Africa North,3
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Swaziland,Africa Sub-Saharan,2
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Sweden,EU 14,23
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Switzerland,Europe Other,38
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Syria,Middle East,5
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Taiwan,Asia East,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Tanzania,Africa Sub-Saharan,7
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Thailand,Asia South East,54
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Trinidad and Tobago,America Central and South,49
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Tunisia,Africa North,2
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Turkey,Europe Other,10
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Turkmenistan,Asia Central,2
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Uganda,Africa Sub-Saharan,14
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Ukraine,Europe Other,24
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,United Arab Emirates,Middle East,21
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,United States,America North,315
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Uruguay,America Central and South,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Venezuela,America Central and South,32
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Vietnam,Asia South East,3
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Yemen,Middle East,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Zambia,Africa Sub-Saharan,1
2005-06-30,2005,2,Refused entry at port and subsequently departed,N/A - pre-2007,Zimbabwe,Africa Sub-Saharan,30
2005-06-30,2005,2,Voluntary return,Assisted returns,Afghanistan,Asia Central,121
2005-06-30,2005,2,Voluntary return,Assisted returns,Albania,Europe Other,121
2005-06-30,2005,2,Voluntary return,Assisted returns,Algeria,Africa North,4
2005-06-30,2005,2,Voluntary return,Assisted returns,Angola,Africa Sub-Saharan,5
2005-06-30,2005,2,Voluntary return,Assisted returns,Azerbaijan,Europe Other,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Bangladesh,Asia South,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Bolivia,America Central and South,12
2005-06-30,2005,2,Voluntary return,Assisted returns,Bosnia and Herzegovina,Europe Other,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Botswana,Africa Sub-Saharan,2
2005-06-30,2005,2,Voluntary return,Assisted returns,Brazil,America Central and South,35
2005-06-30,2005,2,Voluntary return,Assisted returns,Cameroon,Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Chile,America Central and South,2
2005-06-30,2005,2,Voluntary return,Assisted returns,China,Asia East,9
2005-06-30,2005,2,Voluntary return,Assisted returns,Colombia,America Central and South,10
2005-06-30,2005,2,Voluntary return,Assisted returns,Congo,Africa Sub-Saharan,4
2005-06-30,2005,2,Voluntary return,Assisted returns,Congo (Democratic Republic),Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Croatia,EU Other,7
2005-06-30,2005,2,Voluntary return,Assisted returns,Ecuador,America Central and South,5
2005-06-30,2005,2,Voluntary return,Assisted returns,Ethiopia,Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Georgia,Europe Other,5
2005-06-30,2005,2,Voluntary return,Assisted returns,Ghana,Africa Sub-Saharan,2
2005-06-30,2005,2,Voluntary return,Assisted returns,Guinea,Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Hong Kong,Asia East,1
2005-06-30,2005,2,Voluntary return,Assisted returns,India,Asia South,11
2005-06-30,2005,2,Voluntary return,Assisted returns,Indonesia,Asia South East,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Iran,Middle East,65
2005-06-30,2005,2,Voluntary return,Assisted returns,Iraq,Middle East,103
2005-06-30,2005,2,Voluntary return,Assisted returns,Israel,Middle East,7
2005-06-30,2005,2,Voluntary return,Assisted returns,Jamaica,America Central and South,9
2005-06-30,2005,2,Voluntary return,Assisted returns,Jordan,Middle East,5
2005-06-30,2005,2,Voluntary return,Assisted returns,Kenya,Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Kyrgyzstan,Asia Central,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Lebanon,Middle East,2
2005-06-30,2005,2,Voluntary return,Assisted returns,Macedonia,Europe Other,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Malawi,Africa Sub-Saharan,2
2005-06-30,2005,2,Voluntary return,Assisted returns,Moldova,Europe Other,2
2005-06-30,2005,2,Voluntary return,Assisted returns,Mongolia,Asia East,4
2005-06-30,2005,2,Voluntary return,Assisted returns,Nepal,Asia South,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Nigeria,Africa Sub-Saharan,8
2005-06-30,2005,2,Voluntary return,Assisted returns,Pakistan,Asia South,11
2005-06-30,2005,2,Voluntary return,Assisted returns,Romania,EU 2,4
2005-06-30,2005,2,Voluntary return,Assisted returns,Russia,Europe Other,6
2005-06-30,2005,2,Voluntary return,Assisted returns,Rwanda,Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Serbia and Montenegro,Europe Other,61
2005-06-30,2005,2,Voluntary return,Assisted returns,Somalia,Africa Sub-Saharan,3
2005-06-30,2005,2,Voluntary return,Assisted returns,South Africa,Africa Sub-Saharan,8
2005-06-30,2005,2,Voluntary return,Assisted returns,Sri Lanka,Asia South,78
2005-06-30,2005,2,Voluntary return,Assisted returns,Sudan,Africa North,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Tanzania,Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Togo,Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Trinidad and Tobago,America Central and South,2
2005-06-30,2005,2,Voluntary return,Assisted returns,Turkey,Europe Other,12
2005-06-30,2005,2,Voluntary return,Assisted returns,Uganda,Africa Sub-Saharan,5
2005-06-30,2005,2,Voluntary return,Assisted returns,Ukraine,Europe Other,5
2005-06-30,2005,2,Voluntary return,Assisted returns,Uzbekistan,Asia Central,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Venezuela,America Central and South,4
2005-06-30,2005,2,Voluntary return,Assisted returns,Zambia,Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Assisted returns,Zimbabwe,Africa Sub-Saharan,39
2005-06-30,2005,2,Voluntary return,Controlled returns,Albania,Europe Other,6
2005-06-30,2005,2,Voluntary return,Controlled returns,Australia,Oceania,1
2005-06-30,2005,2,Voluntary return,Controlled returns,Azerbaijan,Europe Other,1
2005-06-30,2005,2,Voluntary return,Controlled returns,Bangladesh,Asia South,3
2005-06-30,2005,2,Voluntary return,Controlled returns,Belgium,EU 14,3
2005-06-30,2005,2,Voluntary return,Controlled returns,Botswana,Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Controlled returns,Cameroon,Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Controlled returns,Canada,America North,5
2005-06-30,2005,2,Voluntary return,Controlled returns,China,Asia East,3
2005-06-30,2005,2,Voluntary return,Controlled returns,Colombia,America Central and South,3
2005-06-30,2005,2,Voluntary return,Controlled returns,Congo (Democratic Republic),Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Controlled returns,Croatia,EU Other,4
2005-06-30,2005,2,Voluntary return,Controlled returns,Egypt,Africa North,3
2005-06-30,2005,2,Voluntary return,Controlled returns,Ethiopia,Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Controlled returns,France,EU 14,8
2005-06-30,2005,2,Voluntary return,Controlled returns,Ghana,Africa Sub-Saharan,8
2005-06-30,2005,2,Voluntary return,Controlled returns,Guatemala,America Central and South,1
2005-06-30,2005,2,Voluntary return,Controlled returns,India,Asia South,17
2005-06-30,2005,2,Voluntary return,Controlled returns,Iran,Middle East,2
2005-06-30,2005,2,Voluntary return,Controlled returns,Ivory Coast,Africa Sub-Saharan,1
2005-06-30,2005,2,Voluntary return,Controlled returns,Jamaica,America Central and South,20
2005-06-30,2005,2,Voluntary return,Controlled returns,Japan,Asia East,1
2005-06-30,2005,2,Voluntary return,Controlled returns,Jordan,Middle East,1
2005-06-30,2005,2,Voluntary return,Controlled returns,Malawi,Africa Sub-Saharan,3
